#{"t_start": 1702587931.5882936, "env_id": "None"}
r,l,t
-7.0,3,645.145643
-7.0,1,645.148644
-7.0,5,645.154646
-7.0,4,645.158648
-7.0,1,645.16165
-7.0,1,645.165646
-7.0,4,645.169644
-7.0,5,645.174662
-7.0,1,645.176657
-7.0,1,645.181658
-7.0,1,645.183658
-7.0,2,645.185659
-7.0,4,645.189713
-7.0,4,645.200713
-7.0,1,645.203722
-7.0,1,645.206711
-7.0,1,645.208712
-7.0,1,645.215711
-7.0,1,645.217711
-7.0,4,645.223711
-7.0,4,645.229712
-7.0,5,645.238718
-7.0,1,645.239716
-7.0,5,645.243711
-7.0,2,645.246713
-7.0,2,645.250712
-7.0,3,645.253711
-7.0,1,645.25471
-7.0,1,645.256714
-7.0,1,645.260724
-7.0,1,645.263714
-7.0,3,645.26671
-7.0,1,645.268712
-7.0,1,645.272717
-7.0,1,645.274719
-7.0,3,645.280719
-7.0,2,645.283724
-7.0,2,645.289236
-7.0,1,645.291236
-7.0,5,645.298237
-7.0,4,645.302233
-7.0,1,645.306232
-7.0,2,645.308232
-7.0,4,645.314234
-7.0,1,645.316237
-7.0,1,645.321237
-7.0,1,645.322236
-7.0,1,645.324236
-7.0,1,645.325236
-7.0,1,645.331233
-7.0,4,645.336234
-7.0,4,645.339234
-7.0,1,645.341235
-7.0,3,645.348233
-7.0,5,645.354236
-7.0,1,645.357233
-7.0,1,645.359234
-7.0,3,645.367233
-7.0,1,645.369235
-7.0,3,645.37125
-7.0,1,645.373246
-7.0,1,645.379244
-7.0,1,645.381249
-7.0,3,645.384247
-7.0,1,645.385757
-7.0,3,645.390766
-7.0,1,645.392765
-7.0,1,645.397777
10.0,3,645.400765
-7.0,3,645.405767
-7.0,4,645.411766
-7.0,3,645.416767
-7.0,1,645.418767
-7.0,1,645.421769
-7.0,5,645.43077
-7.0,1,645.432781
10.0,3,645.435766
-7.0,1,645.439765
-7.0,4,645.444766
-7.0,1,645.446769
-7.0,1,645.447769
-7.0,1,645.451766
-7.0,1,645.452769
-7.0,5,645.456764
-7.0,3,645.460784
-7.0,1,645.46477
-7.0,1,645.466774
10.0,3,645.469764
-7.0,1,645.471774
-7.0,4,645.480775
-7.0,1,645.483774
-7.0,1,645.487291
-7.0,1,645.490292
-7.0,4,645.501293
-7.0,1,645.503293
10.0,3,645.509293
-7.0,4,645.515293
-7.0,4,645.523294
10.0,4,645.529293
-7.0,1,645.532295
-7.0,1,645.533291
-7.0,3,645.538295
-7.0,1,645.539295
-7.0,4,645.547294
-7.0,3,645.55129
-7.0,1,645.555293
10.0,4,645.559293
-7.0,5,645.567291
-7.0,3,645.569291
-7.0,1,645.573305
-7.0,2,645.575307
-7.0,2,645.578305
-7.0,3,645.583308
-7.0,1,645.585812
-7.0,4,645.590821
-7.0,1,645.591819
-7.0,1,645.595831
-7.0,1,645.599821
-7.0,1,645.60182
-7.0,1,645.602819
-7.0,3,645.60682
-7.0,1,645.610829
-7.0,1,645.612823
-7.0,1,645.61482
-7.0,4,645.618821
-7.0,1,645.62182
-7.0,1,645.623819
-7.0,2,645.626819
-7.0,1,645.629822
-7.0,1,645.633819
-7.0,1,645.63482
-7.0,1,645.636823
-7.0,2,645.63982
-7.0,3,645.646821
-7.0,1,645.648819
-7.0,1,645.649818
-7.0,5,645.65382
-7.0,1,645.656818
-7.0,3,645.659818
-7.0,4,645.665818
-7.0,1,645.666821
-7.0,1,645.669818
-7.0,1,645.671828
-7.0,1,645.673825
-7.0,4,645.676828
-7.0,1,645.681833
-7.0,1,645.683831
-7.0,3,645.685835
-7.0,2,645.688216
-7.0,1,645.692216
-7.0,3,645.701219
-7.0,1,645.704218
-7.0,4,645.708216
-7.0,1,645.714217
-7.0,2,645.717217
-7.0,4,645.720224
-7.0,1,645.722219
-7.0,4,645.728217
-7.0,1,645.732218
-7.0,2,645.734216
-7.0,1,645.736215
-7.0,1,645.739219
-7.0,2,645.741218
-7.0,2,645.747218
-7.0,2,645.750217
-7.0,4,645.758216
-7.0,3,645.766217
-7.0,1,645.768217
-7.0,1,645.770216
-7.0,3,645.77724
-7.0,3,645.782227
-7.0,3,645.786753
-7.0,4,645.789758
-7.0,3,645.797753
-7.0,1,645.798754
-7.0,1,645.80175
-7.0,2,645.80375
-7.0,1,645.80775
-7.0,5,645.814751
-7.0,1,645.816751
-7.0,1,645.817753
-10.0,3,645.823748
-7.0,1,645.82575
-7.0,5,645.831752
-7.0,1,645.833751
-7.0,1,645.838751
-7.0,1,645.841762
-7.0,1,645.84675
-7.0,1,645.848752
-7.0,1,645.85375
-7.0,1,645.855753
-7.0,1,645.856748
-7.0,1,645.858751
-7.0,3,645.864754
-7.0,4,645.87075
-7.0,1,645.872758
-7.0,1,645.87476
-7.0,1,645.879771
-7.0,1,645.882761
-7.0,4,645.886273
-7.0,1,645.88728
-7.0,1,645.89128
-7.0,2,645.895282
-7.0,1,645.897281
10.0,3,645.900282
-7.0,3,645.905281
-7.0,2,645.907282
-7.0,4,645.913284
-7.0,3,645.916282
-7.0,5,645.921281
-7.0,4,645.924282
-7.0,1,645.927297
-7.0,1,645.930283
-7.0,1,645.934286
-7.0,1,645.936284
-7.0,3,645.939282
-7.0,1,645.941282
-7.0,4,645.95128
-7.0,3,645.953282
-7.0,2,645.955281
-7.0,5,645.961285
-7.0,3,645.966279
-7.0,1,645.968282
-7.0,1,645.969285
-7.0,1,645.971292
-7.0,1,645.975291
-7.0,4,645.982293
-7.0,1,645.984292
-7.0,3,645.986806
-7.0,5,645.991806
-7.0,1,645.992802
10.0,4,645.999804
-7.0,1,646.000806
-7.0,4,646.006812
-7.0,4,646.010818
-7.0,3,646.014806
-7.0,1,646.015805
-7.0,1,646.020808
-7.0,3,646.023811
-7.0,2,646.025809
-7.0,1,646.030806
-7.0,3,646.036807
-7.0,1,646.038805
-7.0,3,646.045818
-7.0,1,646.048813
-7.0,1,646.070807
-7.0,1,646.072817
10.0,3,646.078832
-7.0,5,646.084817
-7.0,2,646.090333
-7.0,3,646.093343
-7.0,1,646.097333
-7.0,1,646.099334
-7.0,3,646.103333
-7.0,2,646.106335
-7.0,4,646.109337
-7.0,2,646.113339
-7.0,1,646.118333
-7.0,3,646.123335
-7.0,4,646.129334
-7.0,1,646.131333
-7.0,1,646.135335
-7.0,1,646.136333
-7.0,2,646.138333
-7.0,3,646.142334
0.0,5,646.150333
-7.0,3,646.152332
-7.0,1,646.155334
-7.0,1,646.156332
-10.0,4,646.166334
-7.0,3,646.171342
-7.0,1,646.173343
-7.0,1,646.174343
-7.0,2,646.18134
-7.0,1,646.183345
-7.0,5,646.189853
-7.0,1,646.190859
-7.0,1,646.195855
-7.0,1,646.197853
-7.0,4,646.200863
-7.0,4,646.205855
-7.0,2,646.209856
-7.0,1,646.212861
-7.0,1,646.214858
-7.0,4,646.219856
-7.0,1,646.222856
-7.0,1,646.223854
-7.0,4,646.229853
-7.0,1,646.231855
-7.0,1,646.234856
-7.0,3,646.237853
-7.0,3,646.240857
-7.0,1,646.242854
-7.0,1,646.248854
-7.0,1,646.250858
-7.0,3,646.252855
-7.0,1,646.254857
-7.0,1,646.259022
-7.0,1,646.261028
-7.0,3,646.266022
10.0,4,646.270027
-7.0,1,646.273028
-7.0,1,646.275028
-10.0,3,646.280031
-7.0,3,646.282027
-7.0,1,646.286029
-7.0,1,646.287399
-7.0,1,646.289399
-7.0,1,646.2904
-7.0,1,646.296402
-7.0,1,646.298404
-7.0,3,646.300402
-7.0,1,646.3024
-7.0,2,646.3064
-7.0,1,646.3084
-7.0,2,646.3124
-10.0,3,646.315404
-7.0,4,646.321401
-7.0,2,646.3234
-7.0,2,646.325401
-7.0,1,646.3284
-7.0,1,646.332402
-7.0,2,646.335401
-7.0,1,646.3384
-7.0,5,646.346402
-7.0,1,646.356399
-7.0,1,646.3584
10.0,4,646.366401
-7.0,1,646.369402
-7.0,3,646.376411
-7.0,4,646.382411
-7.0,2,646.384412
-7.0,3,646.389933
-7.0,1,646.393934
10.0,4,646.400929
-7.0,4,646.408931
-7.0,5,646.417934
-7.0,1,646.420931
-7.0,1,646.42293
-7.0,1,646.424937
-7.0,1,646.427933
-7.0,1,646.431931
-7.0,4,646.434931
-7.0,1,646.436931
-7.0,1,646.438933
-7.0,2,646.442929
-7.0,1,646.445934
-7.0,4,646.449939
-7.0,2,646.450935
-7.0,4,646.45593
-7.0,1,646.45693
-7.0,4,646.460929
-7.0,1,646.463933
-7.0,1,646.466931
-7.0,1,646.468931
-7.0,2,646.470928
-7.0,3,646.472936
-7.0,5,646.480938
-7.0,1,646.482936
-7.0,1,646.483936
-7.0,1,646.485937
-7.0,2,646.491166
-7.0,3,646.496171
-7.0,1,646.498168
-7.0,1,646.500171
-7.0,1,646.50517
-7.0,1,646.508168
-7.0,3,646.514167
-7.0,2,646.517166
-7.0,1,646.521168
-7.0,1,646.524168
-7.0,1,646.527187
-7.0,5,646.533166
-7.0,1,646.537165
-7.0,3,646.540166
-7.0,2,646.543168
-7.0,1,646.54618
-7.0,1,646.550168
-7.0,3,646.553165
-7.0,1,646.556168
-7.0,1,646.558166
-7.0,1,646.567166
-7.0,1,646.57118
-7.0,2,646.577187
-10.0,3,646.585181
-7.0,2,646.591695
-7.0,1,646.596694
-7.0,4,646.603692
-7.0,1,646.605693
-7.0,1,646.609693
-7.0,1,646.612697
-7.0,4,646.620693
-7.0,1,646.635693
-7.0,3,646.645697
-7.0,2,646.649696
-7.0,1,646.652694
-7.0,1,646.655696
-7.0,1,646.660694
-7.0,3,646.665695
-7.0,2,646.668693
-7.0,1,646.673708
-7.0,3,646.686212
-7.0,5,646.695239
-7.0,4,646.704222
-7.0,3,646.708221
0.0,5,646.723234
-7.0,3,646.731222
-7.0,1,646.734223
-7.0,1,646.737223
-7.0,1,646.743221
-7.0,1,646.747222
-7.0,1,646.749221
-7.0,1,646.752224
-7.0,1,646.764222
-7.0,1,646.766222
-7.0,4,646.779235
-7.0,2,646.783235
-7.0,1,646.790758
-7.0,3,646.809755
-7.0,3,646.815766
-7.0,1,646.818753
-7.0,1,646.824754
-7.0,5,646.838767
-7.0,3,646.844281
-7.0,3,646.851283
-7.0,1,646.855805
-10.0,3,646.863807
-7.0,1,646.866808
-7.0,4,646.872815
-7.0,1,646.880827
-7.0,1,646.884814
-7.0,3,646.887329
-7.0,3,646.89233
-7.0,1,646.897331
-7.0,1,646.899331
-7.0,4,646.902332
-7.0,1,646.904335
-7.0,5,646.914331
-7.0,1,646.916331
-7.0,1,646.918332
-7.0,2,646.920332
-7.0,1,646.924331
-7.0,1,646.926333
-7.0,2,646.929336
-7.0,1,646.931331
-7.0,3,646.936332
-7.0,1,646.938334
-7.0,3,646.940328
-7.0,1,646.944332
-7.0,1,646.947329
-7.0,1,646.948332
-7.0,3,646.95133
-7.0,1,646.952331
-7.0,1,646.957333
-7.0,2,646.958332
-7.0,1,646.961332
-7.0,4,646.965331
-7.0,1,646.970334
-7.0,2,646.972339
-7.0,1,646.974342
-7.0,1,646.977344
-7.0,3,646.983341
-7.0,1,646.985342
-7.0,1,646.987858
-7.0,3,646.991859
-7.0,3,646.997856
-7.0,1,646.999863
-7.0,4,647.008859
-7.0,1,647.027864
-7.0,3,647.044862
-7.0,1,647.04686
-7.0,1,647.048858
-10.0,4,647.052857
-7.0,1,647.055856
-7.0,4,647.059859
-7.0,2,647.062862
-7.0,3,647.06786
-7.0,1,647.071872
-7.0,1,647.07487
-7.0,2,647.076877
-7.0,1,647.078871
-10.0,4,647.090387
-7.0,4,647.09439
-7.0,1,647.095385
-7.0,3,647.10039
-10.0,3,647.10439
-7.0,5,647.108383
-7.0,1,647.110385
-7.0,4,647.113386
-7.0,1,647.116384
-7.0,4,647.120389
-7.0,3,647.122383
-7.0,4,647.125385
-7.0,1,647.130385
-7.0,1,647.131386
-7.0,1,647.133388
-7.0,1,647.135387
-7.0,1,647.138828
-7.0,3,647.140832
-7.0,3,647.144832
-7.0,4,647.148829
-7.0,1,647.151829
-7.0,1,647.152826
-7.0,1,647.154829
-7.0,4,647.157828
-7.0,3,647.162831
-7.0,5,647.166835
-7.0,3,647.168828
-7.0,1,647.170831
-7.0,4,647.175837
-7.0,1,647.17884
-7.0,1,647.179839
-7.0,3,647.182837
-7.0,3,647.188356
-7.0,1,647.190362
-7.0,4,647.194358
-7.0,3,647.19836
-7.0,4,647.202357
-7.0,1,647.204362
10.0,3,647.206365
-7.0,2,647.208364
-7.0,1,647.212368
-7.0,2,647.214365
-7.0,1,647.21537
-7.0,3,647.218366
-7.0,2,647.221703
-7.0,1,647.22271
0.0,5,647.228703
-7.0,3,647.232703
-7.0,4,647.237707
-7.0,4,647.240705
-7.0,1,647.243709
-7.0,5,647.248702
-7.0,1,647.267703
-7.0,3,647.271713
-7.0,5,647.279713
-7.0,1,647.281711
-7.0,2,647.287232
-7.0,1,647.289233
-7.0,1,647.291232
-7.0,2,647.296232
-7.0,1,647.300233
-7.0,1,647.301234
-7.0,1,647.303234
-7.0,3,647.306233
-7.0,4,647.314232
-7.0,4,647.320233
-7.0,3,647.323231
-7.0,1,647.327232
-7.0,1,647.332236
-7.0,1,647.334233
-7.0,4,647.338232
-7.0,1,647.340234
-7.0,1,647.34423
-7.0,3,647.347756
-7.0,1,647.349757
-7.0,1,647.351754
-7.0,1,647.357752
-7.0,1,647.361273
-7.0,5,647.368273
-7.0,1,647.370083
-7.0,1,647.374093
-10.0,4,647.38162
-7.0,1,647.382619
-7.0,2,647.386923
-7.0,3,647.391666
-7.0,1,647.393662
-7.0,1,647.39668
-7.0,2,647.399698
-7.0,1,647.403697
-7.0,4,647.407721
-7.0,3,647.412721
-7.0,3,647.415725
-7.0,1,647.418916
10.0,4,647.42392
-7.0,5,647.428959
-7.0,1,647.429955
-7.0,1,647.432956
10.0,3,647.437482
-7.0,2,647.439478
-7.0,1,647.441483
-7.0,1,647.445479
-7.0,5,647.450014
-7.0,1,647.452009
-7.0,1,647.454013
-7.0,3,647.458535
-7.0,3,647.461533
-7.0,4,647.465537
-7.0,2,647.46666
-7.0,1,647.470666
-7.0,1,647.471667
-7.0,2,647.473666
-7.0,3,647.476655
-7.0,3,647.481663
-7.0,4,647.484664
-7.0,1,647.486173
-7.0,3,647.489697
-7.0,1,647.498734
-7.0,1,647.499734
-7.0,1,647.502737
-7.0,1,647.503738
-7.0,2,647.507532
-7.0,1,647.508532
-7.0,1,647.511536
-7.0,1,647.514532
-7.0,2,647.518694
-7.0,1,647.520697
-7.0,4,647.528739
-7.0,4,647.536245
-7.0,1,647.539765
-7.0,1,647.542768
-7.0,1,647.545768
-7.0,1,647.54814
-7.0,5,647.556814
-7.0,1,647.558837
-7.0,2,647.561839
-7.0,1,647.563835
-7.0,3,647.569869
-7.0,4,647.574871
-7.0,1,647.576891
-7.0,5,647.583913
-7.0,1,647.588307
-7.0,1,647.589954
-7.0,4,647.593953
-7.0,1,647.59646
-7.0,1,647.60448
-7.0,1,647.606505
-7.0,1,647.608516
-7.0,2,647.611523
-7.0,1,647.617563
-7.0,1,647.619562
-7.0,2,647.622575
-7.0,4,647.629711
-7.0,4,647.635713
-7.0,3,647.639853
-7.0,1,647.641853
-7.0,1,647.645856
-7.0,1,647.651901
-7.0,4,647.657966
-7.0,4,647.662964
-10.0,4,647.670501
-7.0,1,647.6745
-7.0,2,647.679569
-7.0,1,647.684572
-7.0,3,647.690626
-7.0,3,647.700703
-7.0,1,647.703716
-7.0,2,647.707757
-7.0,2,647.711767
-7.0,3,647.717858
-7.0,1,647.720868
-7.0,2,647.72487
-7.0,1,647.731928
-7.0,1,647.736525
-7.0,2,647.738533
-7.0,1,647.741534
-7.0,4,647.749623
-7.0,3,647.756638
-7.0,3,647.763659
10.0,4,647.770685
-7.0,4,647.779732
-7.0,4,647.787755
10.0,4,647.797839
-7.0,1,647.800833
-7.0,4,647.80685
-7.0,1,647.813879
-7.0,4,647.820899
0.0,5,647.828941
-7.0,1,647.834939
-7.0,1,647.841968
-7.0,3,647.85
-7.0,4,647.857514
-7.0,1,647.864534
-7.0,5,647.88568
-7.0,1,647.888958
-7.0,2,647.892964
-7.0,1,647.897488
-7.0,1,647.903506
-7.0,3,647.908547
-7.0,1,647.914566
-7.0,3,647.919651
-7.0,2,647.929688
-7.0,5,647.936693
-7.0,3,647.940711
-7.0,1,647.948775
-7.0,3,647.956282
-7.0,1,647.958806
0.0,5,647.966827
-7.0,3,647.97185
-7.0,1,647.977888
-7.0,4,647.9859
-7.0,4,647.990568
-7.0,1,647.994573
-7.0,3,648.001673
-7.0,1,648.004659
-7.0,1,648.007695
-7.0,4,648.015697
-7.0,1,648.020744
-7.0,1,648.023746
-7.0,5,648.031785
-7.0,3,648.036802
-7.0,3,648.042821
-7.0,3,648.049923
-7.0,3,648.053921
-7.0,1,648.056434
-7.0,1,648.061958
-7.0,1,648.064969
-7.0,2,648.067478
-7.0,3,648.070476
-7.0,1,648.073474
-7.0,1,648.074472
-7.0,5,648.082533
-7.0,1,648.084533
-7.0,4,648.089561
-7.0,1,648.090563
-7.0,1,648.092564
-7.0,4,648.099612
-7.0,1,648.103608
-7.0,1,648.10461
-7.0,1,648.107853
-7.0,3,648.112862
-7.0,5,648.118891
-7.0,1,648.11989
-7.0,1,648.121889
-7.0,3,648.123888
-7.0,4,648.130917
-7.0,2,648.132918
-7.0,1,648.134917
-7.0,4,648.137581
-7.0,1,648.140184
-7.0,1,648.143589
10.0,3,648.147875
-7.0,3,648.15062
-7.0,3,648.155656
-7.0,4,648.158769
-7.0,4,648.164773
-7.0,3,648.16678
-7.0,1,648.1701
-7.0,1,648.172095
-7.0,5,648.180643
-7.0,1,648.182644
-7.0,1,648.187678
-7.0,3,648.19469
-10.0,3,648.200736
-7.0,1,648.203735
-7.0,1,648.209772
-7.0,1,648.211767
-7.0,1,648.214768
-7.0,2,648.218817
-7.0,1,648.221818
-7.0,3,648.224815
-7.0,1,648.226793
-7.0,2,648.229801
-7.0,1,648.233802
-7.0,2,648.238253
-7.0,1,648.240838
-7.0,1,648.243838
-7.0,1,648.248877
-7.0,2,648.252879
-7.0,1,648.254877
-7.0,1,648.257721
-7.0,2,648.26171
-7.0,1,648.263713
-7.0,1,648.266732
-7.0,1,648.268744
-7.0,1,648.271741
-7.0,3,648.27374
-7.0,4,648.278792
-7.0,1,648.280796
-7.0,1,648.283792
-7.0,1,648.28479
-7.0,4,648.288134
-7.0,1,648.29014
-7.0,1,648.294146
-10.0,4,648.302925
-7.0,1,648.303925
-7.0,1,648.306977
-7.0,1,648.310381
-7.0,3,648.314381
-7.0,1,648.316894
-7.0,1,648.318317
10.0,4,648.323313
-7.0,1,648.324315
-7.0,1,648.327339
-7.0,1,648.330352
-7.0,1,648.333346
-7.0,3,648.335857
-7.0,3,648.338376
-7.0,1,648.340381
-7.0,3,648.344396
-7.0,1,648.346928
-7.0,3,648.350321
-7.0,2,648.353319
-7.0,1,648.356849
-7.0,3,648.359069
-7.0,2,648.363074
-7.0,1,648.36507
-7.0,1,648.368586
-7.0,2,648.370587
-7.0,1,648.373592
-7.0,1,648.374586
-7.0,1,648.38063
-7.0,1,648.381627
-7.0,1,648.38363
-7.0,1,648.38463
-7.0,1,648.389668
-7.0,1,648.39067
-10.0,4,648.39799
-10.0,4,648.402689
10.0,4,648.407698
-7.0,4,648.412707
-7.0,3,648.416533
-7.0,1,648.417545
-7.0,1,648.430627
-7.0,2,648.443664
-7.0,1,648.446167
-7.0,1,648.449695
-7.0,3,648.459731
-7.0,1,648.46273
-7.0,3,648.466753
-7.0,1,648.469773
-7.0,2,648.472772
-7.0,1,648.475774
-7.0,2,648.478804
-7.0,1,648.479801
-7.0,1,648.482799
-7.0,4,648.491833
-7.0,3,648.494828
-7.0,1,648.498204
-7.0,3,648.502209
-7.0,1,648.50421
-7.0,1,648.50421
-7.0,1,648.507753
-7.0,1,648.510754
-7.0,2,648.513754
-7.0,5,648.518083
-7.0,1,648.51909
-7.0,1,648.523093
-7.0,1,648.52509
-7.0,1,648.526604
-7.0,1,648.529612
-7.0,1,648.532612
-7.0,4,648.534611
-7.0,4,648.538765
-7.0,2,648.540774
-7.0,1,648.544773
-7.0,3,648.547803
-7.0,1,648.549814
-7.0,1,648.550812
-7.0,1,648.55482
-7.0,3,648.556904
-7.0,1,648.558912
-7.0,3,648.562912
-7.0,1,648.566417
-7.0,2,648.568253
-7.0,4,648.571262
-7.0,1,648.573264
-7.0,2,648.577844
-7.0,1,648.579834
-7.0,4,648.582827
-7.0,1,648.584832
-7.0,1,648.588242
-7.0,1,648.588775
-7.0,2,648.590776
-7.0,1,648.59378
-7.0,1,648.597157
-7.0,1,648.600165
-7.0,1,648.601165
-10.0,4,648.605678
-7.0,1,648.608849
-7.0,1,648.611848
10.0,3,648.613849
-7.0,2,648.620906
-7.0,3,648.627935
-7.0,1,648.628934
-7.0,4,648.632933
0.0,5,648.639962
-7.0,1,648.643961
-7.0,4,648.649482
-7.0,4,648.652483
-7.0,1,648.654487
-7.0,1,648.657826
-7.0,1,648.660517
-7.0,1,648.663518
-7.0,3,648.666029
-7.0,4,648.67056
-7.0,3,648.672559
-7.0,1,648.674561
-7.0,1,648.677595
-7.0,4,648.682605
-7.0,1,648.683604
-7.0,2,648.684608
-7.0,1,648.68663
-7.0,1,648.696147
-7.0,4,648.702186
-7.0,4,648.708245
-7.0,1,648.711246
-10.0,3,648.719278
-7.0,1,648.721277
-7.0,1,648.723279
-7.0,5,648.731318
-7.0,4,648.736846
-7.0,1,648.738902
-7.0,1,648.740899
10.0,3,648.744907
-7.0,1,648.74893
-7.0,2,648.752928
-7.0,1,648.754925
-7.0,1,648.75694
-7.0,1,648.760949
-7.0,1,648.763949
-7.0,5,648.767967
-7.0,1,648.769974
-7.0,1,648.773975
-7.0,2,648.776663
-7.0,2,648.778677
-7.0,1,648.781671
-10.0,3,648.786632
-7.0,2,648.787802
-7.0,1,648.789804
-7.0,1,648.790806
-7.0,3,648.796847
-7.0,2,648.799377
10.0,3,648.802375
-7.0,4,648.806894
-7.0,1,648.811015
-7.0,4,648.813994
-7.0,3,648.816498
-7.0,1,648.818504
10.0,3,648.822511
-7.0,1,648.824507
-7.0,4,648.830545
-7.0,1,648.831544
-7.0,3,648.836622
-7.0,2,648.838684
-7.0,1,648.839683
-7.0,1,648.841683
-7.0,2,648.84655
-7.0,1,648.84856
-7.0,3,648.85156
-7.0,3,648.85456
-7.0,2,648.860593
-7.0,1,648.863594
-7.0,2,648.866621
-7.0,2,648.868628
-7.0,4,648.876139
-7.0,1,648.878661
-7.0,4,648.883657
-7.0,1,648.886672
-7.0,4,648.900225
-7.0,1,648.91426
-7.0,4,648.92229
-7.0,3,648.932328
-7.0,1,648.93735
-7.0,1,648.939359
-7.0,3,648.94336
-7.0,4,648.949125
-7.0,1,648.953126
-7.0,1,648.956647
-7.0,3,648.96561
-7.0,3,648.972135
-7.0,1,648.976662
-7.0,1,648.978731
-7.0,3,648.983726
-7.0,1,648.984727
-7.0,4,648.992747
10.0,4,649.007324
-7.0,1,649.009333
-7.0,1,649.012334
-7.0,1,649.015845
-7.0,3,649.017881
-7.0,1,649.019882
-7.0,2,649.022887
-7.0,4,649.03099
-7.0,1,649.032987
-7.0,2,649.035985
-7.0,1,649.038502
-7.0,1,649.043501
-7.0,3,649.048574
-7.0,1,649.051576
-7.0,1,649.053575
-7.0,1,649.058646
-7.0,2,649.061652
-7.0,1,649.063649
-7.0,1,649.066666
-7.0,1,649.069675
-7.0,4,649.071673
-7.0,1,649.073674
-7.0,1,649.076189
-7.0,1,649.079705
-7.0,2,649.083704
-7.0,1,649.086209
-7.0,4,649.088726
-7.0,1,649.093731
-7.0,1,649.097389
-7.0,5,649.103365
-7.0,1,649.106879
-7.0,1,649.110934
-7.0,3,649.116946
-7.0,1,649.118959
-7.0,2,649.121961
-7.0,1,649.124962
-7.0,1,649.128495
-7.0,2,649.131502
-7.0,2,649.132496
-7.0,1,649.136
-7.0,1,649.13852
-7.0,5,649.142519
-7.0,1,649.144521
-7.0,1,649.151608
-7.0,1,649.15261
-10.0,4,649.156618
-7.0,1,649.158626
-7.0,1,649.164626
-7.0,3,649.16793
-7.0,3,649.170725
-7.0,1,649.172719
-7.0,1,649.176739
-7.0,5,649.184751
-7.0,1,649.186263
-7.0,1,649.188031
-7.0,1,649.190781
-7.0,1,649.192789
-7.0,3,649.199108
-7.0,1,649.201107
-7.0,5,649.213639
-7.0,5,649.220655
-7.0,1,649.222655
-7.0,3,649.230694
-7.0,1,649.235691
-7.0,4,649.240726
-7.0,3,649.244725
-7.0,1,649.246794
-7.0,1,649.249803
-7.0,1,649.251804
10.0,3,649.253802
-7.0,4,649.258085
-7.0,1,649.262834
-7.0,3,649.265834
-7.0,1,649.266869
-7.0,1,649.268878
-7.0,1,649.272877
-7.0,1,649.273878
-7.0,3,649.278947
-7.0,2,649.281918
-7.0,1,649.286931
-7.0,1,649.289948
-7.0,3,649.295946
-7.0,4,649.299965
-7.0,4,649.305963
-7.0,3,649.308558
-7.0,1,649.31156
10.0,3,649.314562
-7.0,2,649.319598
-7.0,3,649.322605
-7.0,3,649.326615
-7.0,1,649.328624
-7.0,1,649.332627
-7.0,1,649.334624
-7.0,5,649.339659
-7.0,1,649.342654
10.0,3,649.350866
-7.0,3,649.354864
-7.0,1,649.358225
-7.0,1,649.361891
-7.0,1,649.365886
-7.0,3,649.36894
-7.0,3,649.372939
-7.0,1,649.374938
-7.0,1,649.379977
-7.0,3,649.382975
-7.0,1,649.383975
-7.0,1,649.386485
-7.0,1,649.390524
0.0,5,649.396552
-7.0,4,649.402658
-7.0,1,649.40466
-7.0,1,649.407773
-7.0,1,649.410777
-7.0,1,649.412779
-7.0,1,649.413774
-7.0,5,649.419857
-7.0,3,649.422858
-7.0,1,649.42586
-7.0,3,649.429919
-7.0,5,649.436429
10.0,3,649.438948
-7.0,1,649.44195
-7.0,2,649.444948
-7.0,2,649.449721
-7.0,1,649.450722
-7.0,4,649.455726
-7.0,1,649.457867
-7.0,1,649.461862
-7.0,1,649.462863
-7.0,1,649.466878
-7.0,1,649.468143
-7.0,4,649.473888
-7.0,2,649.479915
-7.0,4,649.483919
-7.0,1,649.484916
-7.0,3,649.493965
-7.0,1,649.498513
-7.0,3,649.517626
-7.0,4,649.52314
-7.0,2,649.533666
-7.0,3,649.538663
-7.0,1,649.541666
-7.0,3,649.546665
-7.0,1,649.550666
-7.0,1,649.553665
-7.0,4,649.556661
-7.0,3,649.561669
-7.0,1,649.565664
-7.0,2,649.569666
10.0,3,649.573663
-7.0,4,649.57867
-7.0,1,649.582669
-7.0,1,649.585681
-7.0,4,649.590676
-7.0,4,649.596676
-7.0,3,649.601165
-7.0,1,649.603164
-7.0,1,649.605165
-7.0,1,649.607166
-7.0,5,649.614162
-7.0,3,649.61717
-7.0,1,649.618165
-7.0,4,649.622163
-7.0,1,649.626167
-7.0,4,649.63117
-7.0,1,649.633165
-7.0,1,649.635164
-7.0,4,649.647188
-7.0,1,649.650166
-7.0,4,649.656166
-7.0,2,649.660164
-7.0,3,649.668164
-7.0,5,649.673165
10.0,4,649.680166
-7.0,5,649.686182
-7.0,4,649.695196
-7.0,4,649.701703
-7.0,1,649.703707
-10.0,4,649.712708
-7.0,5,649.721702
-7.0,1,649.724706
-7.0,1,649.728705
-7.0,3,649.733704
-7.0,4,649.740704
-7.0,3,649.750702
-7.0,4,649.756704
10.0,3,649.762704
-7.0,1,649.767702
-7.0,1,649.770705
-7.0,4,649.778704
-7.0,1,649.780703
-7.0,1,649.784713
-7.0,1,649.787719
-7.0,5,649.795715
-7.0,3,649.801231
-7.0,3,649.80823
-7.0,3,649.814231
-7.0,3,649.81723
-7.0,1,649.819232
-7.0,3,649.827232
-7.0,1,649.830237
